reference,verse,url,match,likely,most_unusual_phrase,token_count,proportion,tfidf,tf,position_range,position_sd,page,runs_pval
Daniel 11:38 (KJV),"But in his estate shall he honour the God of forces: and a god whom his fathers knew not shall he honour with gold, and silver, and with precious stones, and pleasant things.",http://chroniclingamerica.loc.gov/lccn/sn82015418/1882-12-30/ed-1/seq-5/#words=estate+shall+honour+god+forces+god+whom+fathers+knew+shall+honour+gold+silver+precious+stones+pleasant+things,,possibly,gold silver precious stones,3,0.0666666666666667,0.597248869577426,0.0666666666666667,3,1.52752523165195,sn82015418/1882-12-30/ed-1/seq-5/,0
Isaiah 1:12 (KJV),"When ye come to appear before me, who hath required this at your hand, to tread my courts?",http://chroniclingamerica.loc.gov/lccn/sn85033781/1896-07-15/ed-1/seq-6/#words=when+ye+come+appear+before+me+hath+required+your+hand+tread+my+courts,,yes,hath required your,6,0.206896551724138,1.99694073604579,0.206896551724138,6,2.16024689946929,sn85033781/1896-07-15/ed-1/seq-6/,0
Amos 3:5 (KJV),"Can a bird fall in a snare upon the earth, where no gin is for him? shall one take up a snare from the earth, and have taken nothing at all?",http://chroniclingamerica.loc.gov/lccn/sn94060041/1890-03-15/ed-1/seq-6/#words=can+bird+fall+snare+upon+earth+where+gin+shall+one+take+up+snare+earth+taken+nothing+all,,no,have taken nothing,1,0.0196078431372549,0.175661432228655,0.0196078431372549,NA,NA,sn94060041/1890-03-15/ed-1/seq-6/,0.992617189203895
Mark 10:23 (KJV),"And Jesus looked round about, and saith unto his disciples, How hardly shall they that have riches enter into the kingdom of God!",http://chroniclingamerica.loc.gov/lccn/sn85038102/1898-04-29/ed-1/seq-6/#words=jesus+looked+round+about+saith+unto+disciples+how+hardly+shall+riches+enter+kingdom+god,,possibly,how hardly shall,3,0.0882352941176471,0.798937682453999,0.0882352941176471,21,9.74679434480896,sn85038102/1898-04-29/ed-1/seq-6/,4.80854888129652e-207
Esther 4:11 (KJV),"All the king's servants, and the people of the king's provinces, do know, that whosoever, whether man or woman, shall come unto the king into the inner court, who is not called, there is one law of his to put him to death, except such to whom the king shall hold out the golden sceptre, that he may live: but I have not been called to come in unto the king these thirty days.",http://chroniclingamerica.loc.gov/lccn/sn84027621/1902-06-20/ed-1/seq-2/#words=all+king's+servants+people+king's+provinces+know+whosoever+whether+man+woman+shall+come+unto+king+inner+court+called+one+law+put+death+except+whom+king+shall+hold+out+golden+sceptre+may+live+i+been+called+come+unto+king+thirty+days,,no,have not been,1,0.00826446280991736,0.0706881647566382,0.00826446280991736,NA,NA,sn84027621/1902-06-20/ed-1/seq-2/,0.987787322269328
Jeremiah 1:6 (KJV),"Then said I, Ah, Lord GOD! behold, I cannot speak: for I am a child.",http://chroniclingamerica.loc.gov/lccn/sn85025620/1888-09-27/ed-1/seq-3/#words=said+i+ah+lord+god+behold+i+cannot+speak+i+am+child,,possibly,then said ah,1,0.0588235294117647,0.503133407973719,0.0588235294117647,NA,NA,sn85025620/1888-09-27/ed-1/seq-3/,0.991966066988307
Matthew 25:21 (KJV),"His lord said unto him, Well done, thou good and faithful servant: thou hast been faithful over a few things, I will make thee ruler over many things: enter thou into the joy of thy lord.",http://chroniclingamerica.loc.gov/lccn/sn85033637/1878-11-26/ed-1/seq-1/#words=lord+said+unto+well+done+thou+good+faithful+servant+thou+hast+been+faithful+over+few+things+i+make+thee+ruler+over+many+things+enter+thou+joy+thy+lord,,yes,faithful servant thou hast been,41,0.577464788732394,5.31698597701696,0.577464788732394,54,15.2955589343005,sn85033637/1878-11-26/ed-1/seq-1/,0
Acts 4:20 (KJV),For we cannot but speak the things which we have seen and heard.,http://chroniclingamerica.loc.gov/lccn/sn85025007/1873-05-03/ed-1/seq-2/#words=we+cannot+speak+things+we+seen+heard,,possibly,we have seen heard,2,0.0666666666666667,1.21367654398497,0.133333333333333,3,1.52752523165195,sn85025007/1873-05-03/ed-1/seq-2/,0
2 Kings 9:35 (KJV),"And they went to bury her: but they found no more of her than the skull, and the feet, and the palms of her hands.",http://chroniclingamerica.loc.gov/lccn/sn86071045/1881-10-05/ed-1/seq-1/#words=went+bury+found+more+than+skull+feet+palms+hands,,no,no more than,1,0.0476190476190476,0.440305481719675,0.0476190476190476,NA,NA,sn86071045/1881-10-05/ed-1/seq-1/,0.990602277201483
Proverbs 27:12 (KJV),"A prudent man foreseeth the evil, and hideth himself; but the simple pass on, and are punished.",http://chroniclingamerica.loc.gov/lccn/sn87070038/1852-04-15/ed-1/seq-1/#words=prudent+man+foreseeth+evil+hideth+himself+simple+pass+punished,,yes,simple pass punished,9,0.5,4.62320755805659,0.5,9,2.93446947694317,sn87070038/1852-04-15/ed-1/seq-1/,0
1 Kings 19:13 (KJV),"And it was so, when Elijah heard it, that he wrapped his face in his mantle, and went out, and stood in the entering in of the cave. And, behold, there came a voice unto him, and said, What doest thou here, Elijah?",http://chroniclingamerica.loc.gov/lccn/2010218519/1914-03-28/ed-1/seq-1/#words=so+when+elijah+heard+wrapped+face+mantle+went+out+stood+entering+cave+behold+came+voice+unto+said+what+doest+thou+here+elijah,,yes,cave behold came voice,53,0.946428571428572,9.10071623890797,0.946428571428572,54,15.7644701312324,2010218519/1914-03-28/ed-1/seq-1/,0
Isaiah 45:22 (KJV),"Look unto me, and be ye saved, all the ends of the earth: for I am God, and there is none else.",http://chroniclingamerica.loc.gov/lccn/sn89058007/1895-09-27/ed-1/seq-4/#words=look+unto+me+ye+saved+all+ends+earth+i+am+god+none+else,,possibly,am god none else,4,0.16,1.46791913568004,0.16,30,14.2214626533279,sn89058007/1895-09-27/ed-1/seq-4/,5.02188150745549e-210
Isaiah 5:4 (KJV),"What could have been done more to my vineyard, that I have not done in it? wherefore, when I looked that it should bring forth grapes, brought it forth wild grapes?",http://chroniclingamerica.loc.gov/lccn/sn96086441/1881-11-25/ed-1/seq-2/#words=what+could+been+done+more+my+vineyard+i+done+wherefore+when+i+looked+should+bring+forth+grapes+brought+forth+wild+grapes,,no,could have been,1,0.00980392156862745,0.189252553416105,0.0196078431372549,NA,NA,sn96086441/1881-11-25/ed-1/seq-2/,0.992813843280536
Psalm 7:3 (KJV),"O LORD my God, if I have done this; if there be iniquity in my hands;",http://chroniclingamerica.loc.gov/lccn/sn83025121/1918-07-30/ed-1/seq-8/#words=o+lord+my+god+i+done+iniquity+my+hands,,possibly,have done if,1,0.0588235294117647,0.567757660248314,0.0588235294117647,NA,NA,sn83025121/1918-07-30/ed-1/seq-8/,0.989707785063098
Ephesians 3:20 (KJV),"Now unto him that is able to do exceeding abundantly above all that we ask or think, according to the power that worketh in us,",http://chroniclingamerica.loc.gov/lccn/sn89066129/1903-01-03/ed-1/seq-3/#words=now+unto+able+exceeding+abundantly+above+all+we+ask+think+according+power+worketh+us,,no,all we ask,1,0.00694444444444444,0.268107784006148,0.0277777777777778,NA,NA,sn89066129/1903-01-03/ed-1/seq-3/,0.98968588015946
Mark 11:10 (KJV),"Blessed be the kingdom of our father David, that cometh in the name of the Lord: Hosanna in the highest.",http://chroniclingamerica.loc.gov/lccn/sn97067613/1889-04-04/ed-1/seq-4/#words=blessed+kingdom+our+father+david+cometh+name+lord+hosanna+highest,,yes,our father david cometh,14,0.7,6.75631615695493,0.7,15,4.5898438608156,sn97067613/1889-04-04/ed-1/seq-4/,0
Job 31:23 (KJV),"For destruction from God was a terror to me, and by reason of his highness I could not endure.",http://chroniclingamerica.loc.gov/lccn/sn88085523/1901-01-31/ed-1/seq-6/#words=destruction+god+terror+me+reason+highness+i+could+endure,,possibly,could not endure,1,0.0555555555555556,0.513689728672954,0.0555555555555556,NA,NA,sn88085523/1901-01-31/ed-1/seq-6/,0.987578208912232
Hebrews 12:9 (KJV),"Furthermore we have had fathers of our flesh which corrected us, and we gave them reverence: shall we not much rather be in subjection unto the Father of spirits, and live?",http://chroniclingamerica.loc.gov/lccn/sn84023209/1858-03-04/ed-1/seq-3/#words=furthermore+we+had+fathers+our+flesh+corrected+us+we+gave+reverence+shall+we+much+rather+subjection+unto+father+spirits+live,,no,we have had,1,0.0017636684303351,0.142202111804149,0.0158730158730159,NA,NA,sn84023209/1858-03-04/ed-1/seq-3/,0.992082020855066
Ezra 2:1 (KJV),"Now these are the children of the province that went up out of the captivity, of those which had been carried away, whom Nebuchadnezzar the king of Babylon had carried away unto Babylon, and came again unto Jerusalem and Judah, every one unto his city;",http://chroniclingamerica.loc.gov/lccn/sn84038582/1874-11-21/ed-1/seq-5/#words=now+children+province+went+up+out+captivity+those+had+been+carried+away+whom+nebuchadnezzar+king+babylon+had+carried+away+unto+babylon+came+again+unto+jerusalem+judah+every+one+unto+city,,no,which had been,1,0.0018796992481203,0.112542999152016,0.0131578947368421,NA,NA,sn84038582/1874-11-21/ed-1/seq-5/,0.990547037265422
Luke 10:27 (KJV),"And he answering said, Thou shalt love the Lord thy God with all thy heart, and with all thy soul, and with all thy strength, and with all thy mind; and thy neighbour as thyself.",http://chroniclingamerica.loc.gov/lccn/sn83035565/1913-12-25/ed-1/seq-8/#words=answering+said+thou+shalt+love+lord+thy+god+all+thy+heart+all+thy+soul+all+thy+strength+all+thy+mind+thy+neighbour+thyself,,yes,heart all thy soul all,24,0.5,4.33066154672736,0.5,36,10.1683248698857,sn83035565/1913-12-25/ed-1/seq-8/,0
Matthew 24:17 (KJV),Let him which is on the housetop not come down to take any thing out of his house:,http://chroniclingamerica.loc.gov/lccn/sn83016926/1881-10-13/ed-1/seq-3/#words=let+housetop+come+down+take+any+thing+out+house,,no,let him which,1,0.037037037037037,0.342459819115303,0.037037037037037,NA,NA,sn83016926/1881-10-13/ed-1/seq-3/,0.992332757479204
Exodus 20:13 (KJV),Thou shalt not kill.,http://chroniclingamerica.loc.gov/lccn/sn84037890/1902-10-29/ed-1/seq-1/#words=thou+shalt+kill,,yes,thou shalt not kill,2,1,8.73558949234718,1,3,1.52752523165195,sn84037890/1902-10-29/ed-1/seq-1/,0
Acts 27:29 (KJV),"Then fearing lest we should have fallen upon rocks, they cast four anchors out of the stern, and wished for the day.",http://chroniclingamerica.loc.gov/lccn/sn88064460/1896-11-14/ed-1/seq-6/#words=fearing+lest+we+should+fallen+upon+rocks+cast+four+anchors+out+stern+wished+day,,no,we should have,1,0.0277777777777778,0.256844864336477,0.0277777777777778,NA,NA,sn88064460/1896-11-14/ed-1/seq-6/,0.987733318124833
Jeremiah 41:8 (KJV),"But ten men were found among them that said unto Ishmael, Slay us not: for we have treasures in the field, of wheat, and of barley, and of oil, and of honey. So he forbare, and slew them not among their brethren.",http://chroniclingamerica.loc.gov/lccn/sn88064250/1892-01-30/ed-1/seq-2/#words=ten+men+were+found+among+said+unto+ishmael+slay+us+we+treasures+field+wheat+barley+oil+honey+so+forbare+slew+among+brethren,,no,found among them,1,0.0147058823529412,0.131746074171491,0.0147058823529412,NA,NA,sn88064250/1892-01-30/ed-1/seq-2/,0.990092275772827
2 Chronicles 33:10 (KJV),"And the LORD spake to Manasseh, and to his people: but they would not hearken.",http://chroniclingamerica.loc.gov/lccn/sn85033681/1882-06-21/ed-1/seq-1/#words=lord+spake+manasseh+people+would+hearken,,possibly,people would not,1,0.0909090909090909,0.840583192373925,0.0909090909090909,NA,NA,sn85033681/1882-06-21/ed-1/seq-1/,0.988525682787504
Luke 12:8 (KJV),"Also I say unto you, Whosoever shall confess me before men, him shall the Son of man also confess before the angels of God:",http://chroniclingamerica.loc.gov/lccn/sn88064181/1914-02-20/ed-1/seq-7/#words=also+i+say+unto+you+whosoever+shall+confess+me+before+men+shall+son+man+also+confess+before+angels+god,,yes,before men him shall,32,0.8,7.56257327502517,0.8,33,9.72266954237894,sn88064181/1914-02-20/ed-1/seq-7/,0
Exodus 28:20 (KJV),"And the fourth row a beryl, and an onyx, and a jasper: they shall be set in gold in their inclosings.",http://chroniclingamerica.loc.gov/lccn/sn87008085/1911-05-25/ed-1/seq-7/#words=fourth+row+beryl+onyx+jasper+shall+set+gold+inclosings,,possibly,beryl onyx jasper,1,0.0555555555555556,0.497707391314522,0.0555555555555556,NA,NA,sn87008085/1911-05-25/ed-1/seq-7/,0.987102904458831
Lamentations 5:7 (KJV),"Our fathers have sinned, and are not; and we have borne their iniquities.",http://chroniclingamerica.loc.gov/lccn/sn84024738/1856-04-29/ed-1/seq-2/#words=our+fathers+sinned+we+borne+iniquities,,possibly,not we have,1,0.0588235294117647,0.503133407973719,0.0588235294117647,NA,NA,sn84024738/1856-04-29/ed-1/seq-2/,0.99173668220168
Isaiah 57:1 (KJV),"The righteous perisheth, and no man layeth it to heart: and merciful men are taken away, none considering that the righteous is taken away from the evil to come.",http://chroniclingamerica.loc.gov/lccn/sn85027003/1859-06-30/ed-1/seq-1/#words=righteous+perisheth+man+layeth+heart+merciful+men+taken+away+none+considering+righteous+taken+away+evil+come,,no,away evil come,1,0.0238095238095238,0.22980667200527,0.0238095238095238,NA,NA,sn85027003/1859-06-30/ed-1/seq-1/,0.990637281371865
Mark 8:23 (KJV),"And he took the blind man by the hand, and led him out of the town; and when he had spit on his eyes, and put his hands upon him, he asked him if he saw ought.",http://chroniclingamerica.loc.gov/lccn/sn93067841/1917-04-12/ed-1/seq-6/#words=took+blind+man+hand+led+out+town+when+had+spit+eyes+put+hands+upon+asked+saw+ought,,no,him asked him,1,0.0188679245283019,0.164822443251834,0.0188679245283019,NA,NA,sn93067841/1917-04-12/ed-1/seq-6/,0.987580466347988
Psalm 107:3 (KJV),"And gathered them out of the lands, from the east, and from the west, from the north, and from the south.",http://chroniclingamerica.loc.gov/lccn/sn84038628/1862-03-12/ed-1/seq-2/#words=gathered+out+lands+east+west+north+south,,possibly,west north south,1,0.0666666666666667,0.597248869577426,0.0666666666666667,NA,NA,sn84038628/1862-03-12/ed-1/seq-2/,0.991455023485049
Luke 5:19 (KJV),"And when they could not find by what way they might bring him in because of the multitude, they went upon the housetop, and let him down through the tiling with his couch into the midst before Jesus.",http://chroniclingamerica.loc.gov/lccn/sn85042147/1842-10-26/ed-1/seq-2/#words=when+could+find+what+way+might+bring+because+multitude+went+upon+housetop+let+down+through+tiling+couch+midst+before+jesus,,no,when could not,1,0.0175438596491228,0.150057332202688,0.0175438596491228,NA,NA,sn85042147/1842-10-26/ed-1/seq-2/,0.990461297655375
1 Corinthians 9:11 (KJV),"If we have sown unto you spiritual things, is it a great thing if we shall reap your carnal things?",http://chroniclingamerica.loc.gov/lccn/sn82015753/1862-01-14/ed-1/seq-1/#words=we+sown+unto+you+spiritual+things+great+thing+we+shall+reap+your+carnal+things,,no,if we have,1,0.0263157894736842,0.225085998304032,0.0263157894736842,NA,NA,sn82015753/1862-01-14/ed-1/seq-1/,0.992841661139647
Luke 8:2 (KJV),"And certain women, which had been healed of evil spirits and infirmities, Mary called Magdalene, out of whom went seven devils,",http://chroniclingamerica.loc.gov/lccn/sn84024718/1869-12-21/ed-1/seq-1/#words=certain+women+had+been+healed+evil+spirits+infirmities+mary+called+magdalene+out+whom+went+seven+devils,,no,which had been,1,0.00233100233100233,0.219314562450083,0.0256410256410256,NA,NA,sn84024718/1869-12-21/ed-1/seq-1/,0.991429921788318
Joshua 5:7 (KJV),"And their children, whom he raised up in their stead, them Joshua circumcised: for they were uncircumcised, because they had not circumcised them by the way.",http://chroniclingamerica.loc.gov/lccn/sn84022835/1904-01-08/ed-1/seq-4/#words=children+whom+raised+up+stead+joshua+circumcised+were+uncircumcised+because+had+circumcised+way,,no,because had not,1,0.0256410256410256,0.237087567079825,0.0256410256410256,NA,NA,sn84022835/1904-01-08/ed-1/seq-4/,0.99045310738784
Acts 13:1 (KJV),"Now there were in the church that was at Antioch certain prophets and teachers; as Barnabas, and Simeon that was called Niger, and Lucius of Cyrene, and Manaen, which had been brought up with Herod the tetrarch, and Saul.",http://chroniclingamerica.loc.gov/lccn/sn94060041/1894-10-06/ed-1/seq-3/#words=now+were+church+antioch+certain+prophets+teachers+barnabas+simeon+called+niger+lucius+cyrene+manaen+had+been+brought+up+herod+tetrarch+saul,,no,which had been,1,0.00194931773879142,0.150057332202688,0.0175438596491228,NA,NA,sn94060041/1894-10-06/ed-1/seq-3/,0.989969731810452
Psalm 48:2 (KJV),"Beautiful for situation, the joy of the whole earth, is mount Zion, on the sides of the north, the city of the great King.",http://chroniclingamerica.loc.gov/lccn/sn83045217/1921-12-24/ed-1/seq-10/#words=beautiful+situation+joy+whole+earth+mount+zion+sides+north+city+great+king,,no,north city great,1,0.037037037037037,0.357477045341531,0.037037037037037,NA,NA,sn83045217/1921-12-24/ed-1/seq-10/,0.990405600411124
