reference,url,match
John 4:24 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85042907/1911-05-20/ed-1/seq-2/#words=god+spirit+worship+must+worship+spirit+truth,TRUE
Ezra 2:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87070038/1852-04-01/ed-1/seq-2/#words=children+elam+thousand+two+hundred+fifty+four,FALSE
Nehemiah 7:38 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82005159/1858-12-24/ed-1/seq-2/#words=children+senaah+three+thousand+nine+hundred+thirty,FALSE
Psalm 136:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83035143/1865-02-14/ed-1/seq-4/#words=o+give+thanks+unto+lord+good+mercy+endureth+ever,FALSE
Proverbs 17:22 (KJV),http://chroniclingamerica.loc.gov/lccn/sn97067613/1901-03-13/ed-1/seq-6/#words=merry+heart+doeth+good+like+medicine+broken+spirit+drieth+bones,TRUE
Colossians 3:14 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83032231/1877-12-29/ed-1/seq-1/#words=above+all+things+put+charity+bond+perfectness,FALSE
Nehemiah 7:41 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016810/1905-04-29/ed-1/seq-9/#words=children+pashur+thousand+two+hundred+forty+seven,FALSE
Zechariah 5:5 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86081895/1901-08-01/ed-1/seq-6/#words=angel+talked+me+went+forth+said+unto+me+lift+up+now+thine+eyes+see+what+goeth+forth,FALSE
Romans 5:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024558/1867-02-21/ed-1/seq-3/#words=therefore+being+justified+faith+we+peace+god+through+our+lord+jesus+christ,FALSE
John 5:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89058370/1899-09-16/ed-1/seq-3/#words=lay+great+multitude+impotent+folk+blind+halt+withered+waiting+moving+water,TRUE
Jeremiah 42:5 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83045462/1860-12-19/ed-1/seq-2/#words=said+jeremiah+lord+true+faithful+witness+between+us+we+even+according+all+things+lord+thy+god+shall+send+thee+us,FALSE
Acts 13:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85053089/1910-07-22/ed-1/seq-4/#words=now+were+church+antioch+certain+prophets+teachers+barnabas+simeon+called+niger+lucius+cyrene+manaen+had+been+brought+up+herod+tetrarch+saul,FALSE
Judges 10:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024738/1861-04-16/ed-1/seq-4/#words=judged+israel+twenty+three+years+died+buried+shamir,FALSE
Job 2:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88061071/1890-03-10/ed-1/seq-3/#words=so+went+satan+forth+presence+lord+smote+job+sore+boils+sole+foot+unto+crown,TRUE
John 9:5 (KJV),http://chroniclingamerica.loc.gov/lccn/sn94049698/1901-03-21/ed-1/seq-2/#words=long+i+am+world+i+am+light+world,FALSE
John 18:30 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89066129/1911-06-23/ed-1/seq-6/#words=answered+said+unto+were+malefactor+we+would+delivered+up+unto+thee,FALSE
Judges 13:23 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038158/1876-12-21/ed-1/seq-3/#words=wife+said+unto+lord+were+pleased+kill+us+would+received+burnt+offering+meat+offering+our+hands+neither+would+shewed+us+all+things+nor+would+time+told+us+things,FALSE
Luke 14:33 (KJV),http://chroniclingamerica.loc.gov/lccn/sn94060041/1890-03-15/ed-1/seq-6/#words=so+likewise+whosoever+you+forsaketh+all+hath+cannot+my+disciple,TRUE
Acts 11:22 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033964/1884-06-12/ed-1/seq-3/#words=tidings+things+came+unto+ears+church+jerusalem+sent+forth+barnabas+should+go+far+antioch,FALSE
Ephesians 2:17 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026688/1903-02-05/ed-1/seq-1/#words=came+preached+peace+you+were+afar+off+were+nigh,TRUE
John 1:37 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85034374/1900-04-21/ed-1/seq-6/#words=two+disciples+heard+speak+followed+jesus,FALSE
Psalm 22:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82015418/1882-08-26/ed-1/seq-5/#words=far+me+trouble+near+none+help,FALSE
Song of Solomon 8:8 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87065532/1893-11-10/ed-1/seq-4/#words=we+little+sister+hath+breasts+what+shall+we+our+sister+day+when+shall+spoken,FALSE
Psalm 34:20 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86088296/1891-07-16/ed-1/seq-4/#words=keepeth+all+bones+one+broken,FALSE
Acts 2:33 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86053370/1864-06-22/ed-1/seq-4/#words=therefore+being+right+hand+god+exalted+having+received+father+promise+holy+ghost+hath+shed+forth+ye+now+see+hear,TRUE
Romans 7:25 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83030214/1871-12-27/ed-1/seq-2/#words=i+thank+god+through+jesus+christ+our+lord+so+mind+i+myself+serve+law+god+flesh+law+sin,FALSE
Matthew 23:30 (KJV),http://chroniclingamerica.loc.gov/lccn/sn81004761/1869-03-17/ed-1/seq-2/#words=say+we+had+been+days+our+fathers+we+would+been+partakers+blood+prophets,FALSE
1 Kings 19:14 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026403/1863-01-17/ed-1/seq-3/#words=said+i+been+very+jealous+lord+god+hosts+because+children+israel+forsaken+thy+covenant+thrown+down+thine+altars+slain+thy+prophets+sword+i+even+i+only+am+left+seek+my+life+take+away,FALSE
John 17:22 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89081022/1903-07-29/ed-1/seq-7/#words=glory+thou+gavest+me+i+given+may+one+even+we+one,FALSE
Galatians 6:14 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026688/1903-09-17/ed-1/seq-4/#words=god+forbid+i+should+glory+save+cross+our+lord+jesus+christ+whom+world+crucified+unto+me+i+unto+world,TRUE
Ezra 2:17 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86074011/1918-08-30/ed-1/seq-7/#words=children+bezai+three+hundred+twenty+three,FALSE
Acts 24:26 (KJV),http://chroniclingamerica.loc.gov/lccn/2010270501/1919-11-13/ed-1/seq-2/#words=hoped+also+money+should+been+given+paul+might+loose+wherefore+sent+oftener+communed,FALSE
1 Corinthians 5:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85027003/1859-12-08/ed-1/seq-2/#words=ye+puffed+up+rather+mourned+hath+done+deed+might+taken+away+among+you,FALSE
Ezra 2:5 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86071377/1850-12-26/ed-1/seq-2/#words=children+arah+seven+hundred+seventy+five,FALSE
Genesis 42:17 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84030186/1861-09-26/ed-1/seq-2/#words=put+all+together+ward+three+days,FALSE
Mark 16:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038102/1898-03-11/ed-1/seq-1/#words=said+among+themselves+shall+roll+us+away+stone+door+sepulchre,TRUE
Luke 18:13 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86069313/1913-06-06/ed-1/seq-3/#words=publican+standing+afar+off+would+lift+up+so+much+eyes+unto+heaven+smote+upon+breast+saying+god+merciful+me+sinner,FALSE
Job 21:29 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87052143/1882-03-11/ed-1/seq-3/#words=ye+asked+go+way+ye+know+tokens,FALSE
Matthew 25:40 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89066651/1919-08-14/ed-1/seq-1/#words=king+shall+answer+say+unto+verily+i+say+unto+you+inasmuch+ye+done+unto+one+least+my+brethren+ye+done+unto+me,TRUE
Exodus 37:24 (KJV),http://chroniclingamerica.loc.gov/lccn/sn92053943/1884-07-19/ed-1/seq-1/#words=talent+pure+gold+made+all+vessels+thereof,FALSE
1 Kings 22:42 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016758/1895-08-29/ed-1/seq-2/#words=jehoshaphat+thirty+five+years+old+when+began+reign+reigned+twenty+five+years+jerusalem+mother's+name+azubah+daughter+shilhi,FALSE
Isaiah 10:33 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89058154/1922-09-29/ed-1/seq-2/#words=behold+lord+lord+hosts+shall+lop+bough+terror+high+ones+stature+shall+hewn+down+haughty+shall+humbled,TRUE
2 Corinthians 13:8 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82014296/1869-07-07/ed-1/seq-1/#words=we+can+nothing+against+truth+truth,FALSE
John 15:13 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86069675/1892-11-22/ed-1/seq-9/#words=greater+love+hath+man+than+man+lay+down+life+friends,TRUE
Psalm 129:5 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026897/1869-07-07/ed-1/seq-7/#words=let+all+confounded+turned+back+hate+zion,FALSE
Ezra 2:19 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026897/1843-11-29/ed-1/seq-2/#words=children+hashum+two+hundred+twenty+three,FALSE
Hosea 10:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86083264/1905-10-19/ed-1/seq-4/#words=now+shall+say+we+king+because+we+feared+lord+what+should+king+us,FALSE
Zechariah 11:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026707/1866-09-20/ed-1/seq-1/#words=i+took+my+staff+even+beauty+cut+assunder+i+might+break+my+covenant+i+had+made+all+people,FALSE
Ecclesiastes 7:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038145/1873-07-10/ed-1/seq-1/#words=crackling+thorns+under+pot+so+laughter+fool+also+vanity,FALSE
Job 27:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn90061663/1907-07-11/ed-1/seq-1/#words=my+righteousness+i+hold+fast+let+go+my+heart+shall+reproach+me+so+long+i+live,FALSE
1 Corinthians 3:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83045217/1921-12-19/ed-1/seq-7/#words=know+ye+ye+temple+god+spirit+god+dwelleth+you,TRUE
Psalm 137:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84025841/1896-06-13/ed-1/seq-2/#words=i+remember+thee+let+my+tongue+cleave+roof+my+mouth+i+prefer+jerusalem+above+my+chief+joy,FALSE
Proverbs 9:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026853/1878-05-15/ed-1/seq-3/#words=fear+lord+beginning+wisdom+knowledge+holy+understanding,TRUE
Numbers 26:14 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85042399/1918-03-14/ed-1/seq-6/#words=families+simeonites+twenty+two+thousand+two+hundred,FALSE
Ezra 2:12 (KJV),http://chroniclingamerica.loc.gov/lccn/sn92070564/1913-05-30/ed-1/seq-1/#words=children+azgad+thousand+two+hundred+twenty+two,FALSE
Matthew 13:46 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84028820/1856-11-06/ed-1/seq-1/#words=when+had+found+one+pearl+great+price+went+sold+all+had+bought,TRUE
Hebrews 12:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83040198/1903-01-02/ed-1/seq-2/#words=wherefore+seeing+we+also+compassed+about+so+great+cloud+witnesses+let+us+lay+aside+every+weight+sin+doth+so+easily+beset+us+let+us+run+patience+race+set+before+us,TRUE
Matthew 25:21 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033637/1878-11-26/ed-1/seq-1/#words=lord+said+unto+well+done+thou+good+faithful+servant+thou+hast+been+faithful+over+few+things+i+make+thee+ruler+over+many+things+enter+thou+joy+thy+lord,TRUE
Acts 13:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88064592/1879-07-26/ed-1/seq-4/#words=now+were+church+antioch+certain+prophets+teachers+barnabas+simeon+called+niger+lucius+cyrene+manaen+had+been+brought+up+herod+tetrarch+saul,FALSE
Matthew 26:72 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026844/1891-10-08/ed-1/seq-8/#words=again+denied+oath+i+know+man,FALSE
Galatians 3:4 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83025186/1903-05-22/ed-1/seq-1/#words=ye+suffered+so+many+things+vain+yet+vain,FALSE
Genesis 40:22 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82014681/1883-04-14/ed-1/seq-3/#words=hanged+chief+baker+joseph+had+interpreted,FALSE
Leviticus 16:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026688/1903-01-29/ed-1/seq-1/#words=shall+take+two+goats+present+before+lord+door+tabernacle+congregation,TRUE
Acts 23:13 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86086632/1898-02-15/ed-1/seq-2/#words=were+more+than+forty+had+made+conspiracy,FALSE
John 1:13 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86061215/1912-06-01/ed-1/seq-4/#words=were+born+blood+nor+flesh+nor+man+god,TRUE
Numbers 18:9 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82015387/1921-02-19/ed-1/seq-2/#words=shall+thine+most+holy+things+reserved+fire+every+oblation+every+meat+offering+every+sin+offering+every+trespass+offering+shall+render+unto+me+shall+most+holy+thee+thy+sons,FALSE
Daniel 9:18 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84020104/1853-12-22/ed-1/seq-1/#words=o+my+god+incline+thine+ear+hear+open+thine+eyes+behold+our+desolations+city+called+thy+name+we+present+our+supplications+before+thee+our+righteousnesses+thy+great+mercies,FALSE
2 Kings 7:9 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86071197/1894-02-14/ed-1/seq-4/#words=said+one+another+we+well+day+day+good+tidings+we+hold+our+peace+we+tarry+till+morning+light+some+mischief+come+upon+us+now+therefore+come+we+may+go+tell+king's+household,FALSE
2 Samuel 22:12 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82016419/1880-07-16/ed-1/seq-1/#words=made+darkness+pavilions+round+about+dark+waters+thick+clouds+skies,TRUE
Psalm 8:5 (KJV),http://chroniclingamerica.loc.gov/lccn/sn96086441/1889-04-26/ed-1/seq-1/#words=thou+hast+made+little+lower+than+angels+hast+crowned+glory+honour,TRUE
Psalm 88:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88076514/1889-03-09/ed-1/seq-4/#words=thy+fierce+wrath+goeth+over+me+thy+terrors+cut+me+off,FALSE
Matthew 26:72 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016951/1872-05-25/ed-1/seq-2/#words=again+denied+oath+i+know+man,FALSE
1 Samuel 19:9 (KJV),http://chroniclingamerica.loc.gov/lccn/sn97067613/1889-08-29/ed-1/seq-4/#words=evil+spirit+lord+upon+saul+sat+house+javelin+hand+david+played+hand,TRUE
Psalm 7:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85025431/1898-04-13/ed-1/seq-5/#words=o+lord+my+god+thee+i+put+my+trust+save+me+all+persecute+me+deliver+me,FALSE
Matthew 23:30 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024558/1867-01-17/ed-1/seq-3/#words=say+we+had+been+days+our+fathers+we+would+been+partakers+blood+prophets,FALSE
Luke 19:41 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016632/1879-10-11/ed-1/seq-3/#words=when+come+near+beheld+city+wept+over,TRUE
Mark 10:21 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83025661/1840-01-15/ed-1/seq-3/#words=jesus+beholding+loved+said+unto+one+thing+thou+lackest+go+thy+way+sell+whatsoever+thou+hast+give+poor+thou+shalt+treasure+heaven+come+take+up+cross+follow+me,FALSE
Philippians 2:8 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82006687/1908-04-16/ed-1/seq-3/#words=being+found+fashion+man+humbled+himself+became+obedient+unto+death+even+death+cross,TRUE
John 4:26 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89058128/1891-09-10/ed-1/seq-1/#words=jesus+saith+unto+i+speak+unto+thee+am,TRUE
John 20:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85034235/1883-01-04/ed-1/seq-2/#words=runneth+cometh+simon+peter+other+disciple+whom+jesus+loved+saith+unto+taken+away+lord+out+sepulchre+we+know+where+laid,FALSE
Micah 5:15 (KJV),http://chroniclingamerica.loc.gov/lccn/sn93067846/1894-07-18/ed-1/seq-3/#words=i+execute+vengeance+anger+fury+upon+heathen+heard,FALSE
Jeremiah 10:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89058013/1891-07-10/ed-1/seq-4/#words=thus+shall+ye+say+unto+gods+made+heavens+earth+even+shall+perish+earth+under+heavens,FALSE
Exodus 3:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85026941/1898-05-13/ed-1/seq-1/#words=now+moses+kept+flock+jethro+father+law+priest+midian+led+flock+backside+desert+came+mountain+god+even+horeb,TRUE
Proverbs 6:30 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84020274/1902-08-18/ed-1/seq-12/#words=men+despise+thief+steal+satisfy+soul+when+hungry,FALSE
Acts 23:18 (KJV),http://chroniclingamerica.loc.gov/lccn/sn91068084/1889-12-20/ed-1/seq-5/#words=so+took+brought+chief+captain+said+paul+prisoner+called+me+unto+prayed+me+bring+young+man+unto+thee+hath+something+say+unto+thee,FALSE
2 Corinthians 1:9 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026403/1854-02-18/ed-1/seq-1/#words=we+had+sentence+death+ourselves+we+should+trust+ourselves+god+raiseth+dead,FALSE
Matthew 26:72 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88085523/1901-06-27/ed-1/seq-6/#words=again+denied+oath+i+know+man,FALSE
Mark 8:21 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83025440/1879-10-16/ed-1/seq-3/#words=said+unto+how+ye+understand,FALSE
Ezekiel 20:9 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024718/1869-06-29/ed-1/seq-1/#words=i+wrought+my+name's+sake+should+polluted+before+heathen+among+whom+were+whose+sight+i+made+myself+known+unto+bringing+forth+out+land+egypt,FALSE
Genesis 2:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86089977/1907-01-12/ed-1/seq-4/#words=lord+god+formed+man+dust+ground+breathed+nostrils+breath+life+man+became+living+soul,TRUE
Matthew 26:9 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033386/1873-01-17/ed-1/seq-1/#words=ointment+might+been+sold+much+given+poor,FALSE
Malachi 3:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86079088/1873-10-18/ed-1/seq-2/#words=feared+lord+spake+often+one+another+lord+hearkened+heard+book+remembrance+written+before+feared+lord+thought+upon+name,TRUE
1 Corinthians 14:35 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84020019/1847-01-29/ed-1/seq-1/#words=learn+any+thing+let+ask+husbands+home+shame+women+speak+church,FALSE
2 Samuel 19:22 (KJV),http://chroniclingamerica.loc.gov/lccn/sn94052989/1893-01-22/ed-1/seq-1/#words=david+said+what+i+you+ye+sons+zeruiah+ye+should+day+adversaries+unto+me+shall+any+man+put+death+day+israel+i+know+i+am+day+king+over+israel,FALSE
Matthew 12:36 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86086632/1898-02-26/ed-1/seq-7/#words=i+say+unto+you+every+idle+word+men+shall+speak+shall+give+account+thereof+day+judgment,TRUE
John 4:37 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038102/1907-04-19/ed-1/seq-6/#words=herein+saying+true+one+soweth+another+reapeth,TRUE
2 Samuel 21:4 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86063579/1910-08-12/ed-1/seq-4/#words=gibeonites+said+unto+we+silver+nor+gold+saul+nor+house+neither+us+shalt+thou+kill+any+man+israel+said+what+ye+shall+say+i+you,FALSE
Matthew 5:8 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88085523/1901-07-25/ed-1/seq-3/#words=blessed+pure+heart+shall+see+god,TRUE
Genesis 31:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87075163/1860-09-13/ed-1/seq-3/#words=heard+words+laban's+sons+saying+jacob+hath+taken+away+all+our+father's+our+father's+hath+gotten+all+glory,FALSE
Romans 15:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82015679/1894-12-24/ed-1/seq-6/#words=let+every+one+us+please+neighbour+good+edification,FALSE
1 Corinthians 12:19 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016926/1874-04-30/ed-1/seq-1/#words=were+all+one+member+where+were+body,FALSE
Proverbs 28:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87070038/1852-04-15/ed-1/seq-1/#words=wicked+flee+when+man+pursueth+righteous+bold+lion,TRUE
Psalm 119:115 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82006687/1872-01-11/ed-1/seq-1/#words=depart+me+ye+evildoers+i+keep+commandments+my+god,FALSE
Ephesians 5:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn2006060001/1888-06-14/ed-1/seq-3/#words=fellowship+unfruitful+works+darkness+rather+reprove,TRUE
Leviticus 14:5 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85026941/1898-06-03/ed-1/seq-1/#words=priest+shall+command+one+birds+killed+earthen+vessel+over+running+water,TRUE
2 Corinthians 11:4 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82016419/1880-07-09/ed-1/seq-4/#words=cometh+preacheth+another+jesus+whom+we+preached+ye+receive+another+spirit+ye+received+another+gospel+ye+accepted+ye+might+well+bear,FALSE
Psalm 106:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87075048/1900-11-22/ed-1/seq-2/#words=waters+covered+enemies+one+left,FALSE
Romans 4:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038158/1877-06-07/ed-1/seq-1/#words=what+shall+we+say+abraham+our+father+pertaining+flesh+hath+found,FALSE
Psalm 53:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026853/1876-02-23/ed-1/seq-3/#words=fool+hath+said+heart+god+corrupt+done+abominable+iniquity+none+doeth+good,TRUE
Ecclesiastes 10:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85053323/1899-09-02/ed-1/seq-3/#words=wise+man's+heart+right+hand+fool's+heart+left,FALSE
John 6:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026912/1921-01-19/ed-1/seq-8/#words=philip+answered+two+hundred+pennyworth+bread+sufficient+every+one+may+take+little,FALSE
Job 32:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85042796/1843-06-07/ed-1/seq-1/#words=i+said+days+should+speak+multitude+years+should+teach+wisdom,TRUE
Joshua 11:18 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86088296/1891-11-19/ed-1/seq-8/#words=joshua+made+war+long+time+all+those+kings,FALSE
John 5:39 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88078726/1854-09-21/ed-1/seq-1/#words=search+scriptures+ye+think+ye+eternal+life+testify+me,TRUE
2 Samuel 2:14 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038102/1898-01-14/ed-1/seq-6/#words=abner+said+joab+let+young+men+now+arise+play+before+us+joab+said+let+arise,TRUE
Galatians 2:4 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85025584/1858-06-17/ed-2/seq-4/#words=because+false+brethren+unawares+brought+came+privily+spy+out+our+liberty+we+christ+jesus+might+bring+us+bondage,FALSE
Luke 8:9 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86063758/1909-01-29/ed-1/seq-1/#words=disciples+asked+saying+what+might+parable,FALSE
